Region,Name,Source,TimeFrame,Attributes,ReligiousGroup,ReligiousPlace,CleanedAttributes,Start_year,End_year,CurrentRegion,Latitude,Longitude,Continent,count_by_continent,count_by_region
jordan,Temple at Busayra,No Source,750 BCE - 300 BCE,"Religious Place,Religious Group,Temple,Levantine Religion,Religious Complex,Syro-Palestinian Religion,Canaanite Religions",1,1,"['Temple', 'Levantine Religion', 'Religious Complex', 'Syro-Palestinian Religion', 'Canaanite Religions']",-750,-300,Jordan,30.585164,36.238414,Asia,1302,11
jordan,Sanctuary at Tell Damiyah,No Source,850 BCE - 700 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion,Religious Practice,Canaanite Religions",1,0,"['Levantine Religion', 'Syro-Palestinian Religion', 'Religious Practice', 'Canaanite Religions']",-850,-700,Jordan,30.585164,36.238414,Asia,1302,11
jordan,Temple at Tell Deir 'Alla,No Source,1550 BCE - 1185 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Jordan",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Jordan']",-1550,-1185,Jordan,30.585164,36.238414,Asia,1302,11
edom,Shrine at En Hazeva,No Source,700 BCE - 550 BCE,"Religious Place,Religious Group,Levantine Religion,Syro-Palestinian Religion,Shrine,Open-Air Sanctuary,Canaanite Religions",1,1,"['Levantine Religion', 'Syro-Palestinian Religion', 'Shrine', 'Open-Air Sanctuary', 'Canaanite Religions']",-700,-550,Israel,31.046051,34.851612,Asia,1302,59
edom,Temple at Busayra,No Source,750 BCE - 300 BCE,"Religious Place,Religious Group,Temple,Levantine Religion,Religious Complex,Syro-Palestinian Religion,Canaanite Religions",1,1,"['Temple', 'Levantine Religion', 'Religious Complex', 'Syro-Palestinian Religion', 'Canaanite Religions']",-750,-300,Israel,31.046051,34.851612,Asia,1302,59
jordan-valley,Sanctuary at Tell Damiyah,No Source,850 BCE - 700 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion,Religious Practice,Canaanite Religions",1,0,"['Levantine Religion', 'Syro-Palestinian Religion', 'Religious Practice', 'Canaanite Religions']",-850,-700,Jordan,30.585164,36.238414,Asia,1302,11
jordan-valley,Temple at Tell Deir 'Alla,No Source,1550 BCE - 1185 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Jordan",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Jordan']",-1550,-1185,Jordan,30.585164,36.238414,Asia,1302,11
judean-desert,Religion in Nabataea,No Source,300 BCE - 450 CE,"Religious Group,Ancient Mediterranean,Tomb,Petra,Nabataea,Arabian Religions",1,0,"['Ancient Mediterranean', 'Tomb', 'Petra', 'Nabataea', 'Arabian Religions']",-300,450,Israel,31.046051,34.851612,Asia,1302,59
kurdistan,Religion in the Mittani Empire,No Source,1550 BCE - 1350 BCE,"Religious Group,Indo-Iranian Religions,Polytheistic,Mesopotamian Religion,Ancient Syrian Religion,Assyrian Religions,Indo-European Religion",1,0,"['Indo-Iranian Religions', 'Polytheistic', 'Mesopotamian Religion', 'Ancient Syrian Religion', 'Assyrian Religions', 'Indo-European Religion']",-1550,-1350,Iraq,36.4103395,44.38719529999999,Asia,1302,50
lebanon,Pre-Pottery Neolithic in the Near East,No Source,9700 BCE - 6600 BCE,"Religious Group,Prehistoric Religion,Neolithic,Near East,Anatolian Religions",1,0,"['Prehistoric Religion', 'Neolithic', 'Near East', 'Anatolian Religions']",-9700,-6600,Lebanon,33.854721,35.862285,Asia,1302,3
levant,Book of Jonah,No Source,800 BCE - 200 BCE,"Religious Group,Text,Canonical texts,Biblical Prophets,Early Jewish Literature,Abrahamic,Scripture,Prophecy,Judeans and Israelites",1,0,"['Text', 'Canonical texts', 'Biblical Prophets', 'Early Jewish Literature', 'Abrahamic', 'Scripture', 'Prophecy', 'Judeans and Israelites']",-800,-200,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Book(s) of Esther,No Source,400 BCE - 70 CE,"Religious Group,Text,Religious Holidays,Jewish Court Tales,Early Jewish Literature,Christian Traditions,Scripture,Jewish Traditions",1,0,"['Text', 'Religious Holidays', 'Jewish Court Tales', 'Early Jewish Literature', 'Christian Traditions', 'Scripture', 'Jewish Traditions']",-400,70,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Pre-Pottery Neolithic in the Near East,No Source,9700 BCE - 6600 BCE,"Religious Group,Prehistoric Religion,Neolithic,Near East,Anatolian Religions",1,0,"['Prehistoric Religion', 'Neolithic', 'Near East', 'Anatolian Religions']",-9700,-6600,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Religion in Nabataea,No Source,300 BCE - 450 CE,"Religious Group,Ancient Mediterranean,Tomb,Petra,Nabataea,Arabian Religions",1,0,"['Ancient Mediterranean', 'Tomb', 'Petra', 'Nabataea', 'Arabian Religions']",-300,450,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Synagogue at Gamla,No Source,20 BCE - 67 CE,"Religious Group,Religious Place,Levantine Religion,Archaeological Site,Synagogue,Ancient Mediterranean,Hill,southern Levant,Jewish Traditions,Judeans and Israelites",1,1,"['Levantine Religion', 'Archaeological Site', 'Synagogue', 'Ancient Mediterranean', 'Hill', 'southern Levant', 'Jewish Traditions', 'Judeans and Israelites']",-20,67,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Temple at Tell Afis,No Source,1100 BCE - 600 BCE,"Religious Place,Religious Group,Temple,Syro-Palestinian Religion,Temple Buildings and Temple Cult,Archaeological monument,Aramaic Religions",1,1,"['Temple', 'Syro-Palestinian Religion', 'Temple Buildings and Temple Cult', 'Archaeological monument', 'Aramaic Religions']",-1100,-600,Israel,34.0757336,37.9784585,Asia,1302,59
levant,The Samaritans (Persian to early Roman periods),No Source,499 BCE - 100 CE,"Religious Group,Abrahamic,Levantine Religion,Jewish Traditions",1,0,"['Abrahamic', 'Levantine Religion', 'Jewish Traditions']",-499,100,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Yādiya/Sam'al,No Source,920 BCE - 713 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion,Religious Practice,Anatolian Religions,Assyrian Religions,Canaanite Religions",1,0,"['Levantine Religion', 'Syro-Palestinian Religion', 'Religious Practice', 'Anatolian Religions', 'Assyrian Religions', 'Canaanite Religions']",-920,-713,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Sanctuary at Tell Qasile,No Source,1150 BCE - 586 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Shrine,Religious Complex",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Shrine', 'Religious Complex']",-1150,-586,Israel,34.0757336,37.9784585,Asia,1302,59
levant,Temple at Tell Deir 'Alla,No Source,1550 BCE - 1185 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Jordan",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Jordan']",-1550,-1185,Israel,34.0757336,37.9784585,Asia,1302,59
mediterranean-coast,Sanctuary at Tell Qasile,No Source,1150 BCE - 586 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Shrine,Religious Complex",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Shrine', 'Religious Complex']",-1150,-586,Palestine,34.5531284,18.0480105,Asia,1302,23
southern-levant,Temple at Tell Deir 'Alla,No Source,1550 BCE - 1185 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Jordan",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Jordan']",-1550,-1185,Israel,34.0757336,37.9784585,Asia,1302,59
macedonia,The Thesmophorion of Pella,No Source,400 BCE - 100 CE,"Religious Group,Religious Place,Archaeological Site,Greece,Aegean,Macedonia,Pella,Demeter and Kore,Greek Religions,Archaeological monument",1,1,"['Archaeological Site', 'Greece', 'Aegean', 'Macedonia', 'Pella', 'Demeter and Kore', 'Greek Religions', 'Archaeological monument']",-400,100,North Macedonia,41.608635,21.745275,Europe,557,6
mexico,The Zapotec or Ben 'Zaa (The Cloud People),No Source,2000 BCE - 2022 CE,"Religious Group,Mesoamerican Religions,Communal Society,Roman Catholic,Indigenous tribal",1,0,"['Mesoamerican Religions', 'Communal Society', 'Roman Catholic', 'Indigenous tribal']",-2000,2022,Mexico,23.634501,-102.552784,North America,281,27
mexico,Formative Olmec,No Source,1500 BCE - 400 BCE,"Religious Group,Mesoamerican Religions",1,0,['Mesoamerican Religions'],-1500,-400,Mexico,23.634501,-102.552784,North America,281,27
middle-east,Donation Texts from Ur during the Isin-Larsa Period,No Source,1970 BCE - 1850 BCE,"Religious Group,Text,Mesopotamian Religions,Babylonian Religions,Babylonian Text,Near East,Ancient Mesopotamian Text,Sumerian Text,Mesopotamian Religion,Early Bronze Age,Religious Practice",1,0,"['Text', 'Mesopotamian Religions', 'Babylonian Religions', 'Babylonian Text', 'Near East', 'Ancient Mesopotamian Text', 'Sumerian Text', 'Mesopotamian Religion', 'Early Bronze Age', 'Religious Practice']",-1970,-1850,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Enheduana's Exaltation of Inana,No Source,2300 BCE - 1700 CE,"Religious Group,Text,Mesopotamian Religions,Hymn,Sumerian religions,Sumerian Text,Ancient Mesopotamian Text,Mesopotamian Religion",1,0,"['Text', 'Mesopotamian Religions', 'Hymn', 'Sumerian religions', 'Sumerian Text', 'Ancient Mesopotamian Text', 'Mesopotamian Religion']",-2300,1700,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Great Temple of Hattusa,No Source,1600 BCE - 1180 BCE,"Religious Group,Religious Place,Temple,Archaeological Site,Anatolian Religions,Asia Minor,Religious Complex",1,1,"['Temple', 'Archaeological Site', 'Anatolian Religions', 'Asia Minor', 'Religious Complex']",-1600,-1180,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Israelite Religion,No Source,1200 BCE - 515 BCE,"Religious Group,Jewish Traditions",1,0,['Jewish Traditions'],-1200,-515,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Israelite Religion,No Source,1200 BCE - 515 BCE,"Religious Group,Canaanite Religions",1,0,['Canaanite Religions'],-1200,-515,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Pharisees,No Source,150 BCE - 70 CE,"Religious Group,Abrahamic,Jewish Traditions",1,0,"['Abrahamic', 'Jewish Traditions']",-150,70,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Philistine Religion,No Source,1200 BCE - 600 BCE,"Religious Group,Minoan Religions,Ancient Mediterranean,Anatolian Religions,Israelite Religion,Greek Cult,Greek Religions,Judeans and Israelites",1,0,"['Minoan Religions', 'Ancient Mediterranean', 'Anatolian Religions', 'Israelite Religion', 'Greek Cult', 'Greek Religions', 'Judeans and Israelites']",-1200,-600,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Pre-Pottery Neolithic in the Near East,No Source,9700 BCE - 6600 BCE,"Religious Group,Prehistoric Religion,Neolithic,Near East,Anatolian Religions",1,0,"['Prehistoric Religion', 'Neolithic', 'Near East', 'Anatolian Religions']",-9700,-6600,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Qumran Movement,No Source,150 BCE - 68 CE,"Religious Group,Jewish Traditions",1,0,['Jewish Traditions'],-150,68,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion in Elam,No Source,2600 BCE - 539 BCE,"Religious Group,Mesopotamian Religions,Elamite Religion,Syncretic Religions",1,0,"['Mesopotamian Religions', 'Elamite Religion', 'Syncretic Religions']",-2600,-539,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion in the Old Assyrian Period,No Source,1972 BCE - 1718 BCE,"Religious Group,Mesopotamian Religions,Religious Practice,Anatolian Religions,Assyrian Religions",1,0,"['Mesopotamian Religions', 'Religious Practice', 'Anatolian Religions', 'Assyrian Religions']",-1972,-1718,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Sadducees,No Source,200 BCE - 70 CE,"Religious Group,Jewish Traditions",1,0,['Jewish Traditions'],-200,70,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Temple of Ištar (Emašmaš) at Nineveh,No Source,1800 BCE - 612 BCE,"Religious Group,Religious Place,Temple,Mesopotamian Religions,Archaeological Site,Polytheistic,Mesopotamian Religion,Shrine,Temple Buildings and Temple Cult",1,1,"['Temple', 'Mesopotamian Religions', 'Archaeological Site', 'Polytheistic', 'Mesopotamian Religion', 'Shrine', 'Temple Buildings and Temple Cult']",-1800,-612,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Temple of Ninurta at Nimrud (ancient Kalhu),No Source,865 BCE - 612 BCE,"Religious Group,Religious Place,Archaeological Site,Assyrian Religions,Near East,Polytheistic,Temple Buildings and Temple Cult,Religious Complex",1,1,"['Archaeological Site', 'Assyrian Religions', 'Near East', 'Polytheistic', 'Temple Buildings and Temple Cult', 'Religious Complex']",-865,-612,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,The Essenes,No Source,165 BCE - 75 CE,"Religious Group,Jewish Traditions",1,0,['Jewish Traditions'],-165,75,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,The Pyramid of Unas,No Source,2345 BCE - 2315 BCE,"Religious Group,Religious Place,African Religions,Tomb,Egypt",1,1,"['African Religions', 'Tomb', 'Egypt']",-2345,-2315,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,The Tomb of Meresankh III,No Source,2620 BCE - 2570 BCE,"Religious Place,Religious Group,Egyptian Religions,Tomb,Archaeological monument",1,1,"['Egyptian Religions', 'Tomb', 'Archaeological monument']",-2620,-2570,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Yazılıkaya Hittite Rock Sanctuary,No Source,1500 BCE - 1200 BCE,"Religious Place,Religious Group,Open-Air Sanctuary,Anatolian Religions,Archaeological monument",1,1,"['Open-Air Sanctuary', 'Anatolian Religions', 'Archaeological monument']",-1500,-1200,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Zealots,No Source,0 CE - 74 CE,"Religious Group,Jewish Traditions",1,0,['Jewish Traditions'],0,74,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Astronomers in Babylon,No Source,750 BCE - 80 CE,"Religious Group,Near East,Mesopotamian Religions,Babylonian Religions",1,0,"['Near East', 'Mesopotamian Religions', 'Babylonian Religions']",-750,80,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Rock Relief of Kurangun,No Source,1700 BCE - 700 CE,"Religious Place,Religious Group,Mesopotamian Religions,Monument,Shrine,Open-Air Sanctuary",1,1,"['Mesopotamian Religions', 'Monument', 'Shrine', 'Open-Air Sanctuary']",-1700,700,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,4QInstruction,No Source,100 BCE - 50 CE,"Religious Group,Text,Early Jewish Literature,Jewish Traditions",1,0,"['Text', 'Early Jewish Literature', 'Jewish Traditions']",-100,50,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Book of Amos,No Source,760 BCE - 100 BCE,"Religious Group,Text,Canonical texts,Levantine Religion,Syro-Palestinian Religion,Biblical Prophets,Abrahamic,Ancient Mediterranean,Early Jewish Literature,Israelite Religion,Near East,Prophecy,Scripture,southern Levant,Judeans and Israelites,Temple Buildings and Temple Cult in southern Levant",1,0,"['Text', 'Canonical texts', 'Levantine Religion', 'Syro-Palestinian Religion', 'Biblical Prophets', 'Abrahamic', 'Ancient Mediterranean', 'Early Jewish Literature', 'Israelite Religion', 'Near East', 'Prophecy', 'Scripture', 'southern Levant', 'Judeans and Israelites', 'Temple Buildings and Temple Cult in southern Levant']",-760,-100,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Book(s) of Daniel,No Source,586 BCE - 100 CE,"Religious Group,Text,Messianism,Apocalyptic Literature,Jewish Court Tales,Biblical Prophets,Early Jewish Literature,Abrahamic,Apocalyptic Movements,Scripture,Prophecy,Jewish Traditions",1,0,"['Text', 'Messianism', 'Apocalyptic Literature', 'Jewish Court Tales', 'Biblical Prophets', 'Early Jewish Literature', 'Abrahamic', 'Apocalyptic Movements', 'Scripture', 'Prophecy', 'Jewish Traditions']",-586,100,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Damascus Document,No Source,200 BCE - 50 CE,"Text,Religious Group,Rule Text,Communal Society,Messianism,Early Jewish Literature,Abrahamic,Jewish Traditions",1,0,"['Text', 'Rule Text', 'Communal Society', 'Messianism', 'Early Jewish Literature', 'Abrahamic', 'Jewish Traditions']",-200,50,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Kingdom of Edom,No Source,800 BCE - 550 BCE,"Religious Group,Levantine Religion,Canaanite Religions,Syro-Palestinian Religion",1,0,"['Levantine Religion', 'Canaanite Religions', 'Syro-Palestinian Religion']",-800,-550,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion in Judah,No Source,1000 BCE - 586 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion,Prophecy,Abrahamic,Israelite Religion,Canaanite Religions",1,0,"['Levantine Religion', 'Syro-Palestinian Religion', 'Prophecy', 'Abrahamic', 'Israelite Religion', 'Canaanite Religions']",-1000,-586,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion in Northern Hejaz,No Source,1500 BCE - 300 BCE,"Religious Group,Syro-Palestinian Religion,Arabian Religions,Aramaic Religions",1,0,"['Syro-Palestinian Religion', 'Arabian Religions', 'Aramaic Religions']",-1500,-300,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion of Phoenicia,No Source,1200 BCE - 330 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion,Phoenician Cult,Ancient Mediterranean,Anatolian Religions,Assyrian Religions,Persian Religions,Israelite Religion,Aramaic Religions,Canaanite Religions,Carthage,Egyptian Religions,Polytheistic,Ancient Syrian Religion",1,0,"['Levantine Religion', 'Syro-Palestinian Religion', 'Phoenician Cult', 'Ancient Mediterranean', 'Anatolian Religions', 'Assyrian Religions', 'Persian Religions', 'Israelite Religion', 'Aramaic Religions', 'Canaanite Religions', 'Carthage', 'Egyptian Religions', 'Polytheistic', 'Ancient Syrian Religion']",-1200,-330,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Sanctuary at Tell Qasile,No Source,1150 BCE - 586 BCE,"Religious Group,Religious Place,Temple,Levantine Religion,Canaanite Religions,Shrine,Religious Complex",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions', 'Shrine', 'Religious Complex']",-1150,-586,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Shrine at En Hazeva,No Source,700 BCE - 550 BCE,"Religious Place,Religious Group,Levantine Religion,Syro-Palestinian Religion,Shrine,Open-Air Sanctuary,Canaanite Religions",1,1,"['Levantine Religion', 'Syro-Palestinian Religion', 'Shrine', 'Open-Air Sanctuary', 'Canaanite Religions']",-700,-550,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Shrine at Horvat Qitmit,No Source,800 BCE - 586 BCE,"Religious Place,Religious Group,Levantine Religion,Religious Complex,Shrine,Open-Air Sanctuary,Canaanite Religions,Syro-Palestinian Religion",1,1,"['Levantine Religion', 'Religious Complex', 'Shrine', 'Open-Air Sanctuary', 'Canaanite Religions', 'Syro-Palestinian Religion']",-800,-586,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,"Tabernacle, The",No Source,1200 BCE - 1000 BCE,"Religious Place,Religious Group,Levantine Religion,Abrahamic,Ritual Tent,Israelite Religion,Religious Complex",1,1,"['Levantine Religion', 'Abrahamic', 'Ritual Tent', 'Israelite Religion', 'Religious Complex']",-1200,-1000,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Temple at Tel Arad,Supervised by: Andrew Danielson,750 BCE - 705 BCE,"Religious Place,Religious Group,Temple,Levantine Religion,Canaanite Religions",1,1,"['Temple', 'Levantine Religion', 'Canaanite Religions']",-750,-705,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,The Temple Scroll,No Source,450 BCE - 125 BCE,"Religious Group,Text,Early Jewish Literature,Scripture,Ritual text,Jewish Traditions,Temple Buildings and Temple Cult",1,0,"['Text', 'Early Jewish Literature', 'Scripture', 'Ritual text', 'Jewish Traditions', 'Temple Buildings and Temple Cult']",-450,-125,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Tombs at Ketef Hinnom,No Source,800 BCE - 200 BCE,"Religious Group,Religious Place,Levantine Religion,Tomb,Israelite Religion",1,1,"['Levantine Religion', 'Tomb', 'Israelite Religion']",-800,-200,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Astronomers in Babylon,No Source,750 BCE - 80 CE,"Religious Group,Near East,Mesopotamian Religions,Babylonian Religions",1,0,"['Near East', 'Mesopotamian Religions', 'Babylonian Religions']",-750,80,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Emar: A Hittite Vassal in Late Bronze Age Syria,No Source,1400 BCE - 1200 BCE,"Religious Group,Levantine Religion,Mesopotamian Religions,Ancient Mediterranean,Ancient Syrian Religion,Anatolian Religions",1,0,"['Levantine Religion', 'Mesopotamian Religions', 'Ancient Mediterranean', 'Ancient Syrian Religion', 'Anatolian Religions']",-1400,-1200,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Mesopotamia,No Source,3200 BCE - 612 BCE,"Religious Group,Mesopotamian Religions,Assyrian Religions,Sumerian religions",1,0,"['Mesopotamian Religions', 'Assyrian Religions', 'Sumerian religions']",-3200,-612,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Mesopotamian city-state cults of the Early Dynastic periods,No Source,2900 BCE - 2300 BCE,"Religious Group,Mesopotamian Religions",1,0,['Mesopotamian Religions'],-2900,-2300,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Neo-Assyrian Healers (āšipu/mašmaššu-exorcists),No Source,900 BCE - 612 BCE,"Religious Group,Mesopotamian Religions,Assyrian Religions,Babylonian Religions,Near East,Mesopotamian Religion,Religious Practice",1,0,"['Mesopotamian Religions', 'Assyrian Religions', 'Babylonian Religions', 'Near East', 'Mesopotamian Religion', 'Religious Practice']",-900,-612,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Neo-Assyrian Scholars,No Source,900 BCE - 501 BCE,"Religious Group,Assyrian Religions,Sumerian religions",1,0,"['Assyrian Religions', 'Sumerian religions']",-900,-501,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Priests and Scholars of Hellenistic Uruk,No Source,330 BCE - 125 BCE,"Religious Group,Mesopotamian Religions",1,0,['Mesopotamian Religions'],-330,-125,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion in Mesopotamia,No Source,3300 BCE - 539 BCE,"Religious Group,Mesopotamian Religions,Assyrian Religions",1,0,"['Mesopotamian Religions', 'Assyrian Religions']",-3300,-539,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Sargonic Empire,No Source,2350 BCE - 2150 BCE,"Religious Group,Mesopotamian Religions,Sumerian religions",1,0,"['Mesopotamian Religions', 'Sumerian religions']",-2350,-2150,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,State Religion(s) in Early Mesopotamia,No Source,3300 BCE - 1595 BCE,"Religious Group,Mesopotamian Religions",1,0,['Mesopotamian Religions'],-3300,-1595,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Religion of Roman Palmyra,No Source,44 BCE - 272 CE,"Religious Group,Religious Place,Roman Religions,Arabian Religions,Aramaic Religions,Greek Religions,Greek Cult,Religious Practice,Monument,Shrine,Palmyra,Religious Complex,Temenos,Levantine Religion,Mesopotamian Religions,Temple,Altar,Hellenistic Religions,shrines,Phoenician Cult,City,Graeco-Roman,Archaeological monument",1,1,"['Roman Religions', 'Arabian Religions', 'Aramaic Religions', 'Greek Religions', 'Greek Cult', 'Religious Practice', 'Monument', 'Shrine', 'Palmyra', 'Religious Complex', 'Temenos', 'Levantine Religion', 'Mesopotamian Religions', 'Temple', 'Altar', 'Hellenistic Religions', 'shrines', 'Phoenician Cult', 'City', 'Graeco-Roman', 'Archaeological monument']",-44,272,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Sargonic Empire,No Source,2350 BCE - 2150 BCE,"Religious Group,Mesopotamian Religions,Sumerian religions",1,0,"['Mesopotamian Religions', 'Sumerian religions']",-2350,-2150,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Syria,No Source,538 BCE - 515 BCE,"Religious Group,Mesopotamian Religions,Persian Religions,Canaanite Religions",1,0,"['Mesopotamian Religions', 'Persian Religions', 'Canaanite Religions']",-538,-515,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Syria,No Source,538 BCE - 60 BCE,"Religious Group,Mesopotamian Religions,Greek Religions,Persian Religions,Roman Religious Traditions,Canaanite Religions",1,0,"['Mesopotamian Religions', 'Greek Religions', 'Persian Religions', 'Roman Religious Traditions', 'Canaanite Religions']",-538,-60,Syria,29.2985278,42.5509603,Asia,1302,111
middle-east,Syria,No Source,514 BCE - 60 BCE,"Religious Group,Mesopotamian Religions,Greek Religions,Persian Religions,Roman Religious Traditions,Canaanite Religions",1,0,"['Mesopotamian Religions', 'Greek Religions', 'Persian Religions', 'Roman Religious Traditions', 'Canaanite Religions']",-514,-60,Syria,29.2985278,42.5509603,Asia,1302,111
babylonia,Astronomers in Babylon,No Source,750 BCE - 80 CE,"Religious Group,Near East,Mesopotamian Religions,Babylonian Religions",1,0,"['Near East', 'Mesopotamian Religions', 'Babylonian Religions']",-750,80,Iraq,33.223191,43.679291,Asia,1302,50
iran,Rock Relief of Kurangun,No Source,1700 BCE - 700 CE,"Religious Place,Religious Group,Mesopotamian Religions,Monument,Shrine,Open-Air Sanctuary",1,1,"['Mesopotamian Religions', 'Monument', 'Shrine', 'Open-Air Sanctuary']",-1700,700,Iran,32.427908,53.688046,Asia,1302,13
israel,4QInstruction,No Source,100 BCE - 50 CE,"Religious Group,Text,Early Jewish Literature,Jewish Traditions",1,0,"['Text', 'Early Jewish Literature', 'Jewish Traditions']",-100,50,Israel,31.046051,34.851612,Asia,1302,59
israel,Book of Amos,No Source,760 BCE - 100 BCE,"Religious Group,Text,Canonical texts,Levantine Religion,Syro-Palestinian Religion,Biblical Prophets,Abrahamic,Ancient Mediterranean,Early Jewish Literature,Israelite Religion,Near East,Prophecy,Scripture,southern Levant,Judeans and Israelites,Temple Buildings and Temple Cult in southern Levant",1,0,"['Text', 'Canonical texts', 'Levantine Religion', 'Syro-Palestinian Religion', 'Biblical Prophets', 'Abrahamic', 'Ancient Mediterranean', 'Early Jewish Literature', 'Israelite Religion', 'Near East', 'Prophecy', 'Scripture', 'southern Levant', 'Judeans and Israelites', 'Temple Buildings and Temple Cult in southern Levant']",-760,-100,Israel,31.046051,34.851612,Asia,1302,59
israel,Book(s) of Daniel,No Source,586 BCE - 100 CE,"Religious Group,Text,Messianism,Apocalyptic Literature,Jewish Court Tales,Biblical Prophets,Early Jewish Literature,Abrahamic,Apocalyptic Movements,Scripture,Prophecy,Jewish Traditions",1,0,"['Text', 'Messianism', 'Apocalyptic Literature', 'Jewish Court Tales', 'Biblical Prophets', 'Early Jewish Literature', 'Abrahamic', 'Apocalyptic Movements', 'Scripture', 'Prophecy', 'Jewish Traditions']",-586,100,Israel,31.046051,34.851612,Asia,1302,59
israel,Damascus Document,No Source,200 BCE - 50 CE,"Text,Religious Group,Rule Text,Communal Society,Messianism,Early Jewish Literature,Abrahamic,Jewish Traditions",1,0,"['Text', 'Rule Text', 'Communal Society', 'Messianism', 'Early Jewish Literature', 'Abrahamic', 'Jewish Traditions']",-200,50,Israel,31.046051,34.851612,Asia,1302,59
